Event Name,Event Description,Event Image,Event Date,Event Time,Event End Date,Event End Time,Place,Street,City,State,Pincode,Event URL
"PMP Certification 4 Days Classroom Training in Phoenix, AZ","PMP Certification 4 Days Classroom Training Key Features • 32 hours of Instructor led Classroom Training • 100% Money Back Guarantee* • PMBOK® Guide 6th Edition based training • PMP® Mock Exams and Mock Projects • Group Activities for better reinforcement • Real world examples from various industries • Industry based case studies • Life time access to classroom recordings (for Online class customers only) • Top class Instructors • 35 Contact hours certificate • PMP exam application assistance • 24/7 customer support About the Course Project Management Professional (PMP®) certification is the top professional certifications for project managers offered by the Project Management Institute, USA. PMI’s latest salary survey confirms what businesses, job boards and the media have been proclaiming for the past two years: Project management is one of the hottest professions out there. Your PMI credential — specifically, the Project Management Professional (PMP)® credential — also positively impacts your salary, according to the survey responses of more than 30,000 practitioners in 29 countries. The positive impact is not exclusive to the U.S. PMP credential holders in all countries surveyed noted higher median salaries than non-credential holders — some upwards of 50 percent more. Who needs to attend? Associate project managers, project managers, IT project managers, project coordinators, project analysts, project leaders, senior project managers, team leaders, product managers, program managers, project sponsors, and project team members seeking the PMP or CAPM certification. What is this course about? PMP training from Global Technologies is a unique, power packed, career-ready package and one of a kind in the industry. Project Management Professional (PMP®) certification is the topmost professional certification for project managers offered by the Project Management Institute. What learning benefits do you get from Simplykart’s training? • Establish a common vocabulary and understanding of basic Project Management terms and concepts such as PMBOK®, project, Project management, operations, programs, stakeholders, earned value, scheduling techniques, and project managers’ responsibilities and competencies. • Describe the purpose, inputs, and outputs of the processes in each of the five Process Groups: Initiating, Planning, Executing, Monitoring & Controlling, and Closing • Define the 10 Project Management Knowledge areas & the processes in each. Define & explain the relationship of process groups, Knowledge areas, project phases, project &product life cycle • Demonstrate a clear understanding of what activities, tools, & techniques, are necessary in each phase of a project & understand the PMP® examination nuances • Understand, acknowledge & appreciate importance of risk management. Learn tools and techniques for managing the risks in projects • Overview of Critical Chain Project Management (CCPM) & discussion on concept of Buffer Management. • Help the participants to understand one, understand others, and manage the interface more efficiently & effectively. Understanding the impact of organizational structures on projects • Discussion on project manager’s professional responsibilities. • With the help of case studies, motivating the participants to use the principles of Project Management in their own Work area discussed with the help of case studies. Why Simplykart ? Global Technologies 's training is the best and value for time & money invested. We stand out because our customers • Get trained at the best price compared to other training providers. • Get trained by the best trainer in the industry. • Get accesses to course specific learning videos. • Get 100% Money back guarantee*. Training Fee: $ 1599 Standard Fee: Booking within 30 days of training but 10 days prior to the start date. Early Bird: Booking at least one month prior to the class start date Super Early Bird: Booking 3 months prior to the class start date. Training Venue: Venue will be confirmed to the classroom participants one week prior to the workshop start date and online participants will get the session attendance link before 4- 5 days of the training start date. Standard For more details please contact us at",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F478291839%2F302388572969%2F1%2Foriginal.20211123-105616?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=1bbeed210f34bf65958fe76d56b7fdba,05/26/2026,09:00 AM,05/29/2026,05:00 PM,"Phoenix, AZ",Regus Business Center,Phoenix,AZ,,https://eventbrite.com/e/pmp-certification-4-days-classroom-training-in-phoenix-az-tickets-600098760547?aff=ebdssbdestsearch&_gl=1*7rz818*_up*MQ..*_ga*MjA2NDM2OTY1MC4xNzc2MzIyMDEw*_ga_TQVES5V6SH*czE3NzYzMjIwMDkkbzEkZzAkdDE3NzYzMjIwMDkkajYwJGwwJGgw
"PMP Certification 4 Days Classroom Training in Phoenix, AZ","PMP Certification 4 Days Classroom Training Key Features • 32 hours of Instructor led Classroom Training • 100% Money Back Guarantee* • PMBOK® Guide 6th Edition based training • PMP® Mock Exams and Mock Projects • Group Activities for better reinforcement • Real world examples from various industries • Industry based case studies • Life time access to classroom recordings (for Online class customers only) • Top class Instructors • 35 Contact hours certificate • PMP exam application assistance • 24/7 customer support About the Course Project Management Professional (PMP®) certification is the top professional certifications for project managers offered by the Project Management Institute, USA. PMI’s latest salary survey confirms what businesses, job boards and the media have been proclaiming for the past two years: Project management is one of the hottest professions out there. Your PMI credential — specifically, the Project Management Professional (PMP)® credential — also positively impacts your salary, according to the survey responses of more than 30,000 practitioners in 29 countries. The positive impact is not exclusive to the U.S. PMP credential holders in all countries surveyed noted higher median salaries than non-credential holders — some upwards of 50 percent more. Who needs to attend? Associate project managers, project managers, IT project managers, project coordinators, project analysts, project leaders, senior project managers, team leaders, product managers, program managers, project sponsors, and project team members seeking the PMP or CAPM certification. What is this course about? PMP training from Global Technologies is a unique, power packed, career-ready package and one of a kind in the industry. Project Management Professional (PMP®) certification is the topmost professional certification for project managers offered by the Project Management Institute. What learning benefits do you get from Simplykart’s training? • Establish a common vocabulary and understanding of basic Project Management terms and concepts such as PMBOK®, project, Project management, operations, programs, stakeholders, earned value, scheduling techniques, and project managers’ responsibilities and competencies. • Describe the purpose, inputs, and outputs of the processes in each of the five Process Groups: Initiating, Planning, Executing, Monitoring & Controlling, and Closing • Define the 10 Project Management Knowledge areas & the processes in each. Define & explain the relationship of process groups, Knowledge areas, project phases, project &product life cycle • Demonstrate a clear understanding of what activities, tools, & techniques, are necessary in each phase of a project & understand the PMP® examination nuances • Understand, acknowledge & appreciate importance of risk management. Learn tools and techniques for managing the risks in projects • Overview of Critical Chain Project Management (CCPM) & discussion on concept of Buffer Management. • Help the participants to understand one, understand others, and manage the interface more efficiently & effectively. Understanding the impact of organizational structures on projects • Discussion on project manager’s professional responsibilities. • With the help of case studies, motivating the participants to use the principles of Project Management in their own Work area discussed with the help of case studies. Why Simplykart ? Global Technologies 's training is the best and value for time & money invested. We stand out because our customers • Get trained at the best price compared to other training providers. • Get trained by the best trainer in the industry. • Get accesses to course specific learning videos. • Get 100% Money back guarantee*. Training Fee: $ 1599 Standard Fee: Booking within 30 days of training but 10 days prior to the start date. Early Bird: Booking at least one month prior to the class start date Super Early Bird: Booking 3 months prior to the class start date. Training Venue: Venue will be confirmed to the classroom participants one week prior to the workshop start date and online participants will get the session attendance link before 4- 5 days of the training start date. Standard For more details please contact us at",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F478291889%2F302388572969%2F1%2Foriginal.20211123-105616?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=822a70c3bafdca8d60e5ec8c453aff0e,06/23/2026,09:00 AM,06/26/2026,05:00 PM,"Phoenix, AZ",Regus Business Center,Phoenix,AZ,,https://eventbrite.com/e/pmp-certification-4-days-classroom-training-in-phoenix-az-tickets-600099572977?aff=ebdssbdestsearch&_gl=1*7rz818*_up*MQ..*_ga*MjA2NDM2OTY1MC4xNzc2MzIyMDEw*_ga_TQVES5V6SH*czE3NzYzMjIwMDkkbzEkZzAkdDE3NzYzMjIwMDkkajYwJGwwJGgw
"PMP Certification 4 Days Classroom Training in Phoenix, AZ","PMP Certification 4 Days Classroom Training Key Features • 32 hours of Instructor led Classroom Training • 100% Money Back Guarantee* • PMBOK® Guide 6th Edition based training • PMP® Mock Exams and Mock Projects • Group Activities for better reinforcement • Real world examples from various industries • Industry based case studies • Life time access to classroom recordings (for Online class customers only) • Top class Instructors • 35 Contact hours certificate • PMP exam application assistance • 24/7 customer support About the Course Project Management Professional (PMP®) certification is the top professional certifications for project managers offered by the Project Management Institute, USA. PMI’s latest salary survey confirms what businesses, job boards and the media have been proclaiming for the past two years: Project management is one of the hottest professions out there. Your PMI credential — specifically, the Project Management Professional (PMP)® credential — also positively impacts your salary, according to the survey responses of more than 30,000 practitioners in 29 countries. The positive impact is not exclusive to the U.S. PMP credential holders in all countries surveyed noted higher median salaries than non-credential holders — some upwards of 50 percent more. Who needs to attend? Associate project managers, project managers, IT project managers, project coordinators, project analysts, project leaders, senior project managers, team leaders, product managers, program managers, project sponsors, and project team members seeking the PMP or CAPM certification. What is this course about? PMP training from Global Technologies is a unique, power packed, career-ready package and one of a kind in the industry. Project Management Professional (PMP®) certification is the topmost professional certification for project managers offered by the Project Management Institute. What learning benefits do you get from Simplykart’s training? • Establish a common vocabulary and understanding of basic Project Management terms and concepts such as PMBOK®, project, Project management, operations, programs, stakeholders, earned value, scheduling techniques, and project managers’ responsibilities and competencies. • Describe the purpose, inputs, and outputs of the processes in each of the five Process Groups: Initiating, Planning, Executing, Monitoring & Controlling, and Closing • Define the 10 Project Management Knowledge areas & the processes in each. Define & explain the relationship of process groups, Knowledge areas, project phases, project &product life cycle • Demonstrate a clear understanding of what activities, tools, & techniques, are necessary in each phase of a project & understand the PMP® examination nuances • Understand, acknowledge & appreciate importance of risk management. Learn tools and techniques for managing the risks in projects • Overview of Critical Chain Project Management (CCPM) & discussion on concept of Buffer Management. • Help the participants to understand one, understand others, and manage the interface more efficiently & effectively. Understanding the impact of organizational structures on projects • Discussion on project manager’s professional responsibilities. • With the help of case studies, motivating the participants to use the principles of Project Management in their own Work area discussed with the help of case studies. Why Simplykart ? Global Technologies 's training is the best and value for time & money invested. We stand out because our customers • Get trained at the best price compared to other training providers. • Get trained by the best trainer in the industry. • Get accesses to course specific learning videos. • Get 100% Money back guarantee*. Training Fee: $ 1599 Standard Fee: Booking within 30 days of training but 10 days prior to the start date. Early Bird: Booking at least one month prior to the class start date Super Early Bird: Booking 3 months prior to the class start date. Training Venue: Venue will be confirmed to the classroom participants one week prior to the workshop start date and online participants will get the session attendance link before 4- 5 days of the training start date. Standard For more details please contact us at",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F478291979%2F302388572969%2F1%2Foriginal.20211123-105616?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=9e34be9a792234a0e2252fdf3465e810,07/28/2026,09:00 AM,07/31/2026,05:00 PM,"Phoenix, AZ",Regus Business Center,Phoenix,AZ,,https://eventbrite.com/e/pmp-certification-4-days-classroom-training-in-phoenix-az-tickets-600099633157?aff=ebdssbdestsearch&_gl=1*7rz818*_up*MQ..*_ga*MjA2NDM2OTY1MC4xNzc2MzIyMDEw*_ga_TQVES5V6SH*czE3NzYzMjIwMDkkbzEkZzAkdDE3NzYzMjIwMDkkajYwJGwwJGgw
"PMP Certification 4 Days Classroom Training in Phoenix, AZ","PMP Certification 4 Days Classroom Training Key Features • 32 hours of Instructor led Classroom Training • 100% Money Back Guarantee* • PMBOK® Guide 6th Edition based training • PMP® Mock Exams and Mock Projects • Group Activities for better reinforcement • Real world examples from various industries • Industry based case studies • Life time access to classroom recordings (for Online class customers only) • Top class Instructors • 35 Contact hours certificate • PMP exam application assistance • 24/7 customer support About the Course Project Management Professional (PMP®) certification is the top professional certifications for project managers offered by the Project Management Institute, USA. PMI’s latest salary survey confirms what businesses, job boards and the media have been proclaiming for the past two years: Project management is one of the hottest professions out there. Your PMI credential — specifically, the Project Management Professional (PMP)® credential — also positively impacts your salary, according to the survey responses of more than 30,000 practitioners in 29 countries. The positive impact is not exclusive to the U.S. PMP credential holders in all countries surveyed noted higher median salaries than non-credential holders — some upwards of 50 percent more. Who needs to attend? Associate project managers, project managers, IT project managers, project coordinators, project analysts, project leaders, senior project managers, team leaders, product managers, program managers, project sponsors, and project team members seeking the PMP or CAPM certification. What is this course about? PMP training from Global Technologies is a unique, power packed, career-ready package and one of a kind in the industry. Project Management Professional (PMP®) certification is the topmost professional certification for project managers offered by the Project Management Institute. What learning benefits do you get from Simplykart’s training? • Establish a common vocabulary and understanding of basic Project Management terms and concepts such as PMBOK®, project, Project management, operations, programs, stakeholders, earned value, scheduling techniques, and project managers’ responsibilities and competencies. • Describe the purpose, inputs, and outputs of the processes in each of the five Process Groups: Initiating, Planning, Executing, Monitoring & Controlling, and Closing • Define the 10 Project Management Knowledge areas & the processes in each. Define & explain the relationship of process groups, Knowledge areas, project phases, project &product life cycle • Demonstrate a clear understanding of what activities, tools, & techniques, are necessary in each phase of a project & understand the PMP® examination nuances • Understand, acknowledge & appreciate importance of risk management. Learn tools and techniques for managing the risks in projects • Overview of Critical Chain Project Management (CCPM) & discussion on concept of Buffer Management. • Help the participants to understand one, understand others, and manage the interface more efficiently & effectively. Understanding the impact of organizational structures on projects • Discussion on project manager’s professional responsibilities. • With the help of case studies, motivating the participants to use the principles of Project Management in their own Work area discussed with the help of case studies. Why Simplykart ? Global Technologies 's training is the best and value for time & money invested. We stand out because our customers • Get trained at the best price compared to other training providers. • Get trained by the best trainer in the industry. • Get accesses to course specific learning videos. • Get 100% Money back guarantee*. Training Fee: $ 1599 Standard Fee: Booking within 30 days of training but 10 days prior to the start date. Early Bird: Booking at least one month prior to the class start date Super Early Bird: Booking 3 months prior to the class start date. Training Venue: Venue will be confirmed to the classroom participants one week prior to the workshop start date and online participants will get the session attendance link before 4- 5 days of the training start date. Standard For more details please contact us at",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F478292059%2F302388572969%2F1%2Foriginal.20211123-105616?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=f6ad9242329a4c57d7fdcaab99f81af6,Multiple dates,09:00 AM,,05:00 PM,"Phoenix, AZ",Regus Business Center,Phoenix,AZ,,https://eventbrite.com/e/pmp-certification-4-days-classroom-training-in-phoenix-az-tickets-600099663247?aff=ebdssbdestsearch&_gl=1*7rz818*_up*MQ..*_ga*MjA2NDM2OTY1MC4xNzc2MzIyMDEw*_ga_TQVES5V6SH*czE3NzYzMjIwMDkkbzEkZzAkdDE3NzYzMjIwMDkkajYwJGwwJGgw
"PMP Certification 4 Days Classroom Training in Phoenix, AZ","PMP Certification 4 Days Classroom Training Key Features • 32 hours of Instructor led Classroom Training • 100% Money Back Guarantee* • PMBOK® Guide 6th Edition based training • PMP® Mock Exams and Mock Projects • Group Activities for better reinforcement • Real world examples from various industries • Industry based case studies • Life time access to classroom recordings (for Online class customers only) • Top class Instructors • 35 Contact hours certificate • PMP exam application assistance • 24/7 customer support About the Course Project Management Professional (PMP®) certification is the top professional certifications for project managers offered by the Project Management Institute, USA. PMI’s latest salary survey confirms what businesses, job boards and the media have been proclaiming for the past two years: Project management is one of the hottest professions out there. Your PMI credential — specifically, the Project Management Professional (PMP)® credential — also positively impacts your salary, according to the survey responses of more than 30,000 practitioners in 29 countries. The positive impact is not exclusive to the U.S. PMP credential holders in all countries surveyed noted higher median salaries than non-credential holders — some upwards of 50 percent more. Who needs to attend? Associate project managers, project managers, IT project managers, project coordinators, project analysts, project leaders, senior project managers, team leaders, product managers, program managers, project sponsors, and project team members seeking the PMP or CAPM certification. What is this course about? PMP training from Global Technologies is a unique, power packed, career-ready package and one of a kind in the industry. Project Management Professional (PMP®) certification is the topmost professional certification for project managers offered by the Project Management Institute. What learning benefits do you get from Simplykart’s training? • Establish a common vocabulary and understanding of basic Project Management terms and concepts such as PMBOK®, project, Project management, operations, programs, stakeholders, earned value, scheduling techniques, and project managers’ responsibilities and competencies. • Describe the purpose, inputs, and outputs of the processes in each of the five Process Groups: Initiating, Planning, Executing, Monitoring & Controlling, and Closing • Define the 10 Project Management Knowledge areas & the processes in each. Define & explain the relationship of process groups, Knowledge areas, project phases, project &product life cycle • Demonstrate a clear understanding of what activities, tools, & techniques, are necessary in each phase of a project & understand the PMP® examination nuances • Understand, acknowledge & appreciate importance of risk management. Learn tools and techniques for managing the risks in projects • Overview of Critical Chain Project Management (CCPM) & discussion on concept of Buffer Management. • Help the participants to understand one, understand others, and manage the interface more efficiently & effectively. Understanding the impact of organizational structures on projects • Discussion on project manager’s professional responsibilities. • With the help of case studies, motivating the participants to use the principles of Project Management in their own Work area discussed with the help of case studies. Why Simplykart ? Global Technologies 's training is the best and value for time & money invested. We stand out because our customers • Get trained at the best price compared to other training providers. • Get trained by the best trainer in the industry. • Get accesses to course specific learning videos. • Get 100% Money back guarantee*. Training Fee: $ 1599 Standard Fee: Booking within 30 days of training but 10 days prior to the start date. Early Bird: Booking at least one month prior to the class start date Super Early Bird: Booking 3 months prior to the class start date. Training Venue: Venue will be confirmed to the classroom participants one week prior to the workshop start date and online participants will get the session attendance link before 4- 5 days of the training start date. Standard For more details please contact us at",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F478292159%2F302388572969%2F1%2Foriginal.20211123-105616?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=fd2b98a9c37d2bc9385258383c1d6e0e,10/27/2026,09:00 AM,10/30/2026,05:00 PM,"Phoenix, AZ",Regus Business Center,Phoenix,AZ,,https://eventbrite.com/e/pmp-certification-4-days-classroom-training-in-phoenix-az-tickets-600099753517?aff=ebdssbdestsearch&_gl=1*7rz818*_up*MQ..*_ga*MjA2NDM2OTY1MC4xNzc2MzIyMDEw*_ga_TQVES5V6SH*czE3NzYzMjIwMDkkbzEkZzAkdDE3NzYzMjIwMDkkajYwJGwwJGgw
"PMP Certification 4 Days Classroom Training in Phoenix, AZ","PMP Certification 4 Days Classroom Training Key Features • 32 hours of Instructor led Classroom Training • 100% Money Back Guarantee* • PMBOK® Guide 6th Edition based training • PMP® Mock Exams and Mock Projects • Group Activities for better reinforcement • Real world examples from various industries • Industry based case studies • Life time access to classroom recordings (for Online class customers only) • Top class Instructors • 35 Contact hours certificate • PMP exam application assistance • 24/7 customer support About the Course Project Management Professional (PMP®) certification is the top professional certifications for project managers offered by the Project Management Institute, USA. PMI’s latest salary survey confirms what businesses, job boards and the media have been proclaiming for the past two years: Project management is one of the hottest professions out there. Your PMI credential — specifically, the Project Management Professional (PMP)® credential — also positively impacts your salary, according to the survey responses of more than 30,000 practitioners in 29 countries. The positive impact is not exclusive to the U.S. PMP credential holders in all countries surveyed noted higher median salaries than non-credential holders — some upwards of 50 percent more. Who needs to attend? Associate project managers, project managers, IT project managers, project coordinators, project analysts, project leaders, senior project managers, team leaders, product managers, program managers, project sponsors, and project team members seeking the PMP or CAPM certification. What is this course about? PMP training from Global Technologies is a unique, power packed, career-ready package and one of a kind in the industry. Project Management Professional (PMP®) certification is the topmost professional certification for project managers offered by the Project Management Institute. What learning benefits do you get from Simplykart’s training? • Establish a common vocabulary and understanding of basic Project Management terms and concepts such as PMBOK®, project, Project management, operations, programs, stakeholders, earned value, scheduling techniques, and project managers’ responsibilities and competencies. • Describe the purpose, inputs, and outputs of the processes in each of the five Process Groups: Initiating, Planning, Executing, Monitoring & Controlling, and Closing • Define the 10 Project Management Knowledge areas & the processes in each. Define & explain the relationship of process groups, Knowledge areas, project phases, project &product life cycle • Demonstrate a clear understanding of what activities, tools, & techniques, are necessary in each phase of a project & understand the PMP® examination nuances • Understand, acknowledge & appreciate importance of risk management. Learn tools and techniques for managing the risks in projects • Overview of Critical Chain Project Management (CCPM) & discussion on concept of Buffer Management. • Help the participants to understand one, understand others, and manage the interface more efficiently & effectively. Understanding the impact of organizational structures on projects • Discussion on project manager’s professional responsibilities. • With the help of case studies, motivating the participants to use the principles of Project Management in their own Work area discussed with the help of case studies. Why Simplykart ? Global Technologies 's training is the best and value for time & money invested. We stand out because our customers • Get trained at the best price compared to other training providers. • Get trained by the best trainer in the industry. • Get accesses to course specific learning videos. • Get 100% Money back guarantee*. Training Fee: $ 1599 Standard Fee: Booking within 30 days of training but 10 days prior to the start date. Early Bird: Booking at least one month prior to the class start date Super Early Bird: Booking 3 months prior to the class start date. Training Venue: Venue will be confirmed to the classroom participants one week prior to the workshop start date and online participants will get the session attendance link before 4- 5 days of the training start date. Standard For more details please contact us at",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F478292189%2F302388572969%2F1%2Foriginal.20211123-105616?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=f9cd0d275cd26ee5bc48d95b33cdf2e2,11/24/2026,09:00 AM,11/27/2026,05:00 PM,"Phoenix, AZ",Regus Business Center,Phoenix,AZ,,https://eventbrite.com/e/pmp-certification-4-days-classroom-training-in-phoenix-az-tickets-600099813697?aff=ebdssbdestsearch&_gl=1*7rz818*_up*MQ..*_ga*MjA2NDM2OTY1MC4xNzc2MzIyMDEw*_ga_TQVES5V6SH*czE3NzYzMjIwMDkkbzEkZzAkdDE3NzYzMjIwMDkkajYwJGwwJGgw
"PMP Certification 4 Days Classroom Training in Phoenix, AZ","PMP Certification 4 Days Classroom Training Key Features • 32 hours of Instructor led Classroom Training • 100% Money Back Guarantee* • PMBOK® Guide 6th Edition based training • PMP® Mock Exams and Mock Projects • Group Activities for better reinforcement • Real world examples from various industries • Industry based case studies • Life time access to classroom recordings (for Online class customers only) • Top class Instructors • 35 Contact hours certificate • PMP exam application assistance • 24/7 customer support About the Course Project Management Professional (PMP®) certification is the top professional certifications for project managers offered by the Project Management Institute, USA. PMI’s latest salary survey confirms what businesses, job boards and the media have been proclaiming for the past two years: Project management is one of the hottest professions out there. Your PMI credential — specifically, the Project Management Professional (PMP)® credential — also positively impacts your salary, according to the survey responses of more than 30,000 practitioners in 29 countries. The positive impact is not exclusive to the U.S. PMP credential holders in all countries surveyed noted higher median salaries than non-credential holders — some upwards of 50 percent more. Who needs to attend? Associate project managers, project managers, IT project managers, project coordinators, project analysts, project leaders, senior project managers, team leaders, product managers, program managers, project sponsors, and project team members seeking the PMP or CAPM certification. What is this course about? PMP training from Global Technologies is a unique, power packed, career-ready package and one of a kind in the industry. Project Management Professional (PMP®) certification is the topmost professional certification for project managers offered by the Project Management Institute. What learning benefits do you get from Simplykart’s training? • Establish a common vocabulary and understanding of basic Project Management terms and concepts such as PMBOK®, project, Project management, operations, programs, stakeholders, earned value, scheduling techniques, and project managers’ responsibilities and competencies. • Describe the purpose, inputs, and outputs of the processes in each of the five Process Groups: Initiating, Planning, Executing, Monitoring & Controlling, and Closing • Define the 10 Project Management Knowledge areas & the processes in each. Define & explain the relationship of process groups, Knowledge areas, project phases, project &product life cycle • Demonstrate a clear understanding of what activities, tools, & techniques, are necessary in each phase of a project & understand the PMP® examination nuances • Understand, acknowledge & appreciate importance of risk management. Learn tools and techniques for managing the risks in projects • Overview of Critical Chain Project Management (CCPM) & discussion on concept of Buffer Management. • Help the participants to understand one, understand others, and manage the interface more efficiently & effectively. Understanding the impact of organizational structures on projects • Discussion on project manager’s professional responsibilities. • With the help of case studies, motivating the participants to use the principles of Project Management in their own Work area discussed with the help of case studies. Why Simplykart ? Global Technologies 's training is the best and value for time & money invested. We stand out because our customers • Get trained at the best price compared to other training providers. • Get trained by the best trainer in the industry. • Get accesses to course specific learning videos. • Get 100% Money back guarantee*. Training Fee: $ 1599 Standard Fee: Booking within 30 days of training but 10 days prior to the start date. Early Bird: Booking at least one month prior to the class start date Super Early Bird: Booking 3 months prior to the class start date. Training Venue: Venue will be confirmed to the classroom participants one week prior to the workshop start date and online participants will get the session attendance link before 4- 5 days of the training start date. Standard For more details please contact us at",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F478292099%2F302388572969%2F1%2Foriginal.20211123-105616?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=c7b4a58286aba8768ac35a044708ea61,09/22/2026,09:00 AM,09/25/2026,05:00 PM,"Phoenix, AZ",Regus Business Center,Phoenix,AZ,,https://eventbrite.com/e/pmp-certification-4-days-classroom-training-in-phoenix-az-tickets-600099693337?aff=ebdssbdestsearch&_gl=1*in31r9*_up*MQ..*_ga*MjA2NDM2OTY1MC4xNzc2MzIyMDEw*_ga_TQVES5V6SH*czE3NzYzMjIwMDkkbzEkZzAkdDE3NzYzMjIwMDkkajYwJGwwJGgw
An Evening with Joe Avati,"Joe Avati finally brings his award winning show about growing up Italian to Phoenix Arizona. This is a show for all ages Nonna and the kids International Comedy Superstar Joe Avati will make you laugh uncontrollably as he takes you on a trip down memory lane remembering, for better or worse, the good old days. Growing up the son of Italian immigrants in the 70’s and 80’s in Australia and now being a modern day Italian Dad himself has given rise to an endless supply of material comparing life now versus back then. This show is G rated and one that the whole family can enjoy.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1178023596%2F302215102114%2F1%2Foriginal.20260220-135657?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=fb02694f618a2166061b4ff6e5604559,05/30/2026,08:00 PM,05/30/2026,10:30 PM,Arizona American Italian Club,7509 North 12th Street,Phoenix,AZ,85020,https://eventbrite.com/e/an-evening-with-joe-avati-tickets-1983589570803
One Night Stand: Phoenix Edition,"Come enjoy a night of R&B and Soul with singer, songwriter Joshua ""Showtime"" Williams. Performing his hit ""Nasty"" and many more!",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1175521171%2F2789102081581%2F1%2Foriginal.20260122-035920?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.143&fp-y=0.405&s=5085207dd5930b2a71a8095b13d75eb9,06/03/2026,06:30 PM,06/03/2026,10:00 PM,Sugarcane Lounge & Café,2535 North Central Avenue,Phoenix,AZ,85004,https://eventbrite.com/e/one-night-stand-phoenix-edition-tickets-1981277888499
DigiMarCon Southwest 2026 - Digital Marketing Conference & Exhibition,"DigiMarCon Southwest 2026 - Digital Marketing, Media & Advertising Conference & Exhibition - June11 - 12, 2026 - Phoenix, AZ Ready to take your digital marketing game to the next level? DigiMarCon Southwest 2026 is your opportunity to: Now in its 6th year, Expand your knowledge and sharpen your skills across today’s most critical topics, including:Artificial Intelligence & ChatGPT • Marketing Automation • Account-Based Marketing • Behavioral & Neuromarketing • Content Marketing • Conversational Marketing • CRO • Data Science & Big Data • Email Marketing • Geo-Targeting • Growth Hacking • Inbound & Outbound Marketing • Influencer Marketing • Mobile Marketing • Native & Contextual Advertising • Omnichannel Marketing • Paid Search • Personalization & Privacy • Podcast & Webinar Marketing • PR & Cause Marketing • Predictive Analytics • Programmatic Advertising • SEO • Shopper Marketing • CX • Social Commerce • Social Media Marketing • UI/UX • UGC • Video Marketing • Viral Marketing • Voice & Visual Search • Web Analytics … and much more! At Because in today’s fast-moving digital world, staying ahead means staying informed. DigiMarCon Southwest is where the brightest minds come together to shape the future of marketing—and where you’ll find the insights, inspiration, and connections to thrive. Don’t miss out on the event that keeps professionals coming back year after year. Join us for On These intensive sessions deliver No matter your experience level, you’ll walk away with Here’s a glimpse of what awaits you at DigiMarCon: Main Conference Pass is a 1-Day in-person pass that includes: On Demand: Online access to video presentations and slide decks (1-year access) All Access Pass is a 2-Day in-person pass that includes: On Demand: Online access to video presentations and slide decks (1-year access) VIP Pass is a 2-Day in-person pass that includes: On Demand: Online access to video presentations and slide decks (1-year access) Virtual Pass is an online pass that includes: Maximize your experience at DigiMarCon by choosing a 2-Day in-person pass—two full days of keynotes, master classes, and networking await! Join hundreds of marketing, media, and advertising professionals in Arizona this November and take your skills, strategy, and network to the next level. 📅 📍 For full event details, visit: Questions? Reach our Customer Service team:",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1111237163%2F1423485612353%2F1%2Foriginal.20250902-041721?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=ee2f434b9652a850a2723a69f59af31d,06/11/2026,09:00 AM,06/12/2026,05:00 PM,Hyatt Regency Phoenix,122 North 2nd Street,Phoenix,AZ,85004,https://eventbrite.com/e/digimarcon-southwest-2026-digital-marketing-conference-exhibition-tickets-1653366005229
