Event Name,Event Description,Event Image,Event Date,Event Time,Event End Date,Event End Time,Place,Street,City,State,Pincode,Event URL
"PMP Certification Bootcamp | 4 Days to Get Certified in Temple, TX","Pass your PMP exam on the first try! Join our 4-day PMI® Authorized PMP Bootcamp with 35 contact hours and expert in-person training. Looking to elevate your project management career and become a certified professional? Trusted by PMI® as an Authorized Premier Training Partner. Check out our official badge Our PMP Training is based on the latest PMBOK® Guide (7th Edition) and the PMP Exam Content Outline, giving you a complete foundation for today’s dynamic project environments. You’ll master: We don’t just teach — we prepare you for success. Our PMP Certification Bootcamp includes: This program is ideal for Project Managers, Team Leads, Coordinators, and aspiring professionals looking to enhance their project management expertise. If you aim to validate your skills, advance your career, and boost your earning potential, this PMP Certification Bootcamp is for you. iCertGlobal is a trusted name in PMP Training and professional certification programs. We’re dedicated to delivering high-impact, results-oriented learning experiences that help professionals reach their goals. Our certified instructors, comprehensive materials, and commitment to student success make us a preferred choice worldwide.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1161855303%2F2958041386231%2F1%2Foriginal.20251024-180953?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=d725b65801d91396ee3ecc7882c9afc8,Multiple dates,,,,64 E Broadway Rd,64 East Broadway Road,Tempe,AZ,85282,https://eventbrite.com/e/pmp-certification-bootcamp-4-days-to-get-certified-in-temple-tx-tickets-1906017663139
R&B Yoga Flow + Meditation PHOENIX AZ,"A mix of Vinyasa Flow combined with Restorative Postures 60 Minute yoga class + Guided Meditation Find Your Rhythm: Elevate Your Yoga & Meditation Practice with R&B Music Join us for a soulful vinyasa flow, set to the smooth beats of R&B, and discover the power of movement and meditation in perfect harmony. This class is designed to awaken your senses, uplift your spirit, and guide you on a journey of self-discovery and inner peace. No matter your level of experience, come as you are, and let the music and movement transport you to a state of blissful relaxation and rejuvenation. Water will be provided. Yogitherapi Merch and Organic Juices for Sale after class!",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F543330139%2F698301420023%2F1%2Foriginal.20230626-205705?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C200%2C1166%2C583&s=d843e25b954070e5d3e139af0d5d0460,04/25/2026,10:00 AM,04/25/2026,,700 N 4th St ste 102,700 North 4th Street,ste 102 Phoenix,AZ,85004,https://eventbrite.com/e/rb-yoga-flow-meditation-phoenix-az-tickets-1981830779210
"Business Analytics Certification (CBAP) Training in Phoenix, AZ","Advance your career as a business analyst! Attend our CBAP Classroom Bootcamp and gain real-world business analytics skills. Take your business analysis expertise to the next level with our CBAP® Certification Classroom Training, designed exclusively for experienced business analysts and professionals in business analytics. The Certified Business Analysis Professional (CBAP®) credential by IIBA® is globally recognized and validates your ability to lead strategic business analysis initiatives and deliver measurable results. This intensive, in-person CBAP Bootcamp combines instructor-led sessions, practical case studies, and BABOK®-aligned learning to prepare you for exam success and real-world application. The CBAP Certification is the highest-level credential from IIBA®, designed for professionals with 5+ years of business analysis experience. This in-person classroom program helps you master advanced business analytics techniques, stakeholder management, and strategic analysis to become a trusted advisor within your organization. At iCert Global, our expert CBAP-certified trainers bring industry experience and proven teaching methods to ensure your certification success. Our CBAP Classroom Training covers all core BABOK® Guide knowledge areas, focusing on both business analysis and business analytics skills you can apply immediately: Bring your team and save more! Ideal for corporate business analyst and business analytics teams developing enterprise capabilities. This iCert Global is a global leader in professional certification training, empowering learners in business analysis, business analytics, and project management. With a presence in over 100+ cities, we deliver interactive classroom programs led by certified instructors focused on practical outcomes. We also offer world-class training for",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1170806829%2F2958041386231%2F1%2Foriginal.20251112-182039?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=1.0&fp-y=0.509&s=4b5767c388e13f172c4f72a2d03379ee,Multiple dates,,,,2550 W Union Hills Dr,2550 West Union Hills Drive,Phoenix,AZ,85023,https://eventbrite.com/e/business-analytics-certification-cbap-training-in-phoenix-az-tickets-1970089244965
The Art of Healing Touch: A Sacred Weekend for Women,"A 3-day immersive workshop in Tantra Healing Touch- learn sacred, hands-on practices to soften, reconnect, and restore feminine energy. There are very few spaces in modern life where a woman is invited to simply soften. Not to perform. Just to be. This weekend is not about becoming someone new. Tantra Healing Touch is a thoughtfully curated practice rooted in authentic Tantra and Ayurvedic wisdom. While it includes massage techniques, its purpose extends far beyond muscle relaxation. The physical body becomes the Every stroke, pressure point, and sequence is applied with intention — to activate, release, redistribute, and harmonize energy throughout the body. Because energy operates on multiple levels, the effects of this work are multidimensional. Women often experience: This immersion offers a clear foundational sequence within a carefully guided container, allowing you to explore this work safely, consciously, and with depth. Do note, floor-based massage practices are part of this retreat. Participants should be physically comfortable kneeling and working on the floor for extended periods. Through guided Tantra Healing Touch practices, theoretical teachings, live demonstrations, and structured partner work, you will: This is experiential, educational, and deeply embodied. Held at Harmony Hollow, a serene desert sanctuary near Spur Cross Reserve in Cave Creek, Arizona. This is a Light refreshments and tea are provided. A kitchen and shower are available on site. Participation is by application to ensure a balanced and harmonious group. After making payment and securing your spot, you will complete a short online application form and schedule a 15-minute video conversation with the head teacher. Beloved Woman, You have carried so much. This weekend, you are invited to If something inside you feels stirred - trust it. The Art of Healing Touch is a return. A sacred circle is forming. If you feel the call, step forward. Say YES to yourself.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1178977551%2F308696767377%2F1%2Foriginal.20260304-034754?w=600&auto=format%2Ccompress&q=75&sharp=10&s=81fcf0326c31c439c00d8d0e1fd55eb7,04/17/2026,09:00 AM,04/19/2026,06:00 PM,The Space AZ,37608 N Cave Creek Rd.,Cave Creek,AZ,85331,https://eventbrite.com/e/the-art-of-healing-touch-a-sacred-weekend-for-women-tickets-1983921767412
Best in Grass Arizona Awards Show 2026,"**This page is for info ONLY. Contact Info@bestingrass.io for more info and access. Open to the public with reservations** Come join us at the Any cultivator, producer, or dispensary partner of Best in Grass Arizona, or any judge who completed 100% of their judging by the deadline will also get FREE entry! Email Info@bestingrass.io with questions and keep an eye out on your inbox and spam folders. Our event will feature our live DJ, brand activations, and of course, the highly anticipated awards ceremony where we crown the best flower, concentrates, vape pens, edibles and more. Venue is cashless! $10 parking per vehicle. Clear bag policy: Clear plastic, Vinyl or PVC Bags 12""x6""x12""; or Small Clutch Bags 4.5""x6.5"" Aeriz LuvBuds Life is Chill Raimey Gonzales TBlazeIt Deisha The Green Goddess Carly Bradshaw AZ Way Too Active Tucson Doobie Jenny Rollz Glitz N Dabz Cameron Badgett AKA Smokedawg Kristina Louise Bishop Kwan Smokes Sativa Sophia Angelica Rodriguez AKA Tangie Ang Jason Schuch AKA Jason Strange Tyler Johnston AZ Weed Reviews IronLung Britt in Bloom Desert Doinks Justice Rain Pris_s_haze Lucid Cherrybomb Ella Boo Jazz Sweet Leah Organically Amber Last Stoner Laughing Mia Lina Cristerna Carl Denali Mama Stems Dabs Jason Horn Alex Gold Toney Buatti Baruch Hinds The Bearded Larry",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1178379828%2F2002101468253%2F1%2Foriginal.20260225-042348?w=600&auto=format%2Ccompress&q=75&sharp=10&s=c30c90c6f8816f9b15ca14eefae6bb9c,04/22/2026,06:00 PM,04/22/2026,10:00 PM,Celebrity Theatre,440 North 32nd Street,Phoenix,AZ,85008,https://eventbrite.com/e/best-in-grass-arizona-awards-show-2026-tickets-1984339307285
"Interview Skills 1 Day Workshop |Scottsdale, AZ","Get ready to level up your interview game with our 1-Day Training – boost those skills and land that dream job! Enhance your hiring capability with our Whether you are a By the end of the workshop, you will be able to plan, conduct, and evaluate interviews using a logical, structured and professional approach. By the end of this Interview Skills workshop, participants will be able to: 🎓 All participants will receive a Want this course delivered at your workplace or for your team? We offer customized onsite and virtual sessions for companies.📩 Email us at",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1170948623%2F2758570858651%2F1%2Foriginal.20251114-072655?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.491&fp-y=0.452&s=4eb4c79bef991a177c99a957bc8e074d,Multiple dates,,,,For venue details reach us at info@learnerring.com,PH: +1 505 369 2908,Scottsdale,AZ,85260,https://eventbrite.com/e/interview-skills-1-day-workshop-scottsdale-az-tickets-1971653226877
PHOENIX Breathwork with Kat: Your breath holds the key to transformation,"Take a deep breath and reset. This guided breathwork will help you clear stress, reconnect with your body, and feel more connected. Breathwork is one of the simplest yet most powerful tools we have for healing, releasing, and reconnecting with ourselves. In this session, we’ll practice Rebirthing Breathwork a gentle but deeply transformative technique that uses a conscious connected breathing pattern. Rebirthing Breathwork helps clear emotional blockages, reduce stress, and open space for greater clarity, energy, and self-awareness. By staying connected to the breath in a safe, guided setting, the body has a chance to release stored tension and the mind can drop into a state of presence and expansion. No prior experience is needed — just an open heart and your breath. Whether you are seeking relaxation, emotional release, or a way to deepen your connection with yourself, this practice can meet you right where you are. By joining this breathwork session, I understand that I am choosing to participate voluntarily in an experience that may involve active breathing techniques, meditation, and emotional release. I recognize that breathwork can sometimes bring up physical sensations (such as dizziness or tingling) and strong emotions. I confirm that I am responsible for my own physical and mental well-being, that I will participate at my own pace, and that I will seek medical advice beforehand if I have any health concerns. I understand this session is not a substitute for medical or psychological care, and I agree to release the facilitator and organizers from liability for any injury, loss, or damages related to my participation.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1177784029%2F1337031832683%2F1%2Foriginal.20260217-233917?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=8128b2bd03446882583f3f933f3e604b,Multiple dates,,,,935 E Indian School Rd,935 East Indian School Road,Phoenix,AZ,85014,https://eventbrite.com/e/phoenix-breathwork-with-kat-your-breath-holds-the-key-to-transformation-tickets-1983403299661
"Interview Skills 1 Day Workshop |Phoenix, AZ","Get ready to level up your interview game with our 1-Day Training – boost those skills and land that dream job! Enhance your hiring capability with our Whether you are a By the end of the workshop, you will be able to plan, conduct, and evaluate interviews using a logical, structured and professional approach. By the end of this Interview Skills workshop, participants will be able to: 🎓 All participants will receive a Want this course delivered at your workplace or for your team? We offer customized onsite and virtual sessions for companies.📩 Email us at",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1170948623%2F2758570858651%2F1%2Foriginal.20251114-072655?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.491&fp-y=0.452&s=4eb4c79bef991a177c99a957bc8e074d,Multiple dates,,,,For venue details reach us at info@learnerring.com,PH: +1 505 369 2908,Phoenix,AZ,85027,https://eventbrite.com/e/interview-skills-1-day-workshop-phoenix-az-tickets-1970885115435
"Interview Skills 1 Day Workshop |Tempe, AZ","Get ready to level up your interview game with our 1-Day Training – boost those skills and land that dream job! Enhance your hiring capability with our Whether you are a By the end of the workshop, you will be able to plan, conduct, and evaluate interviews using a logical, structured and professional approach. By the end of this Interview Skills workshop, participants will be able to: 🎓 All participants will receive a Want this course delivered at your workplace or for your team? We offer customized onsite and virtual sessions for companies.📩 Email us at",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1170948623%2F2758570858651%2F1%2Foriginal.20251114-072655?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.491&fp-y=0.452&s=4eb4c79bef991a177c99a957bc8e074d,Multiple dates,,,,For venue details reach us at info@learnerring.com,PH: +1 505 369 2908,Tempe,AZ,85282,https://eventbrite.com/e/interview-skills-1-day-workshop-tempe-az-tickets-1970931891343
"Effective Vendor Management 1-Day Workshop|Scottsdale, AZ","Get ready to level up your skills in managing vendors like a pro at our intensive 1-day workshop - it's time to take control! Effective vendor management is crucial to ensuring successful project outcomes, cost savings, and strong supplier relationships. ✅ Importance and key components of an effective vendor management strategy Project Managers 🎓 All participants will receive a Want this course delivered at your workplace or for your team? We offer customized onsite and virtual sessions for companies.📩 Email us at",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1170613692%2F2758570858651%2F1%2Foriginal.20251110-182816?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.571&fp-y=0.233&s=70acd1613503204a366480d9171cd009,Multiple dates,,,,For venue details reach us at info@learnerring.com,PH: +1 505 369 2908,Scottsdale,AZ,85260,https://eventbrite.com/e/effective-vendor-management-1-day-workshopscottsdale-az-tickets-1968926852217
"Effective Vendor Management 1-Day Workshop|Surprise, AZ","Get ready to level up your skills in managing vendors like a pro at our intensive 1-day workshop - it's time to take control! Effective vendor management is crucial to ensuring successful project outcomes, cost savings, and strong supplier relationships. ✅ Importance and key components of an effective vendor management strategy Project Managers 🎓 All participants will receive a Want this course delivered at your workplace or for your team? We offer customized onsite and virtual sessions for companies.📩 Email us at",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1170613692%2F2758570858651%2F1%2Foriginal.20251110-182816?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.571&fp-y=0.233&s=70acd1613503204a366480d9171cd009,Multiple dates,,,,For venue details reach us at info@learnerring.com,PH: +1 505 369 2908,Surprise,AZ,85374,https://eventbrite.com/e/effective-vendor-management-1-day-workshopsurprise-az-tickets-1968964913058
"Effective Vendor Management 1-Day Workshop|Peoria, AZ","Get ready to level up your skills in managing vendors like a pro at our intensive 1-day workshop - it's time to take control! Effective vendor management is crucial to ensuring successful project outcomes, cost savings, and strong supplier relationships. ✅ Importance and key components of an effective vendor management strategy Project Managers 🎓 All participants will receive a Want this course delivered at your workplace or for your team? We offer customized onsite and virtual sessions for companies.📩 Email us at",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1170613692%2F2758570858651%2F1%2Foriginal.20251110-182816?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.571&fp-y=0.233&s=70acd1613503204a366480d9171cd009,Multiple dates,,,,For venue details reach us at info@learnerring.com,PH: +1 505 369 2908,Peoria,AZ,85382,https://eventbrite.com/e/effective-vendor-management-1-day-workshoppeoria-az-tickets-1968697504231
Mad Hatter Tea Party Puff N' Paint,"We're all mad here! Come down the rabbit hole for a magical Mad Hatter Tea Party where you can puff, paint, and party in Wonderland! Join us for an",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1177739739%2F370837702181%2F1%2Foriginal.20260217-164445?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=f8976f464811c877d2ad9afd81725151,04/18/2026,06:00 PM,04/18/2026,09:00 PM,Bud's Glass Joint,907 North 5th Street,Phoenix,AZ,85004,https://eventbrite.com/e/mad-hatter-tea-party-puff-n-paint-tickets-1983370151514
<P>The Neighborhood Jam</P>,"Improv Comedy Come join us for our weekly downtown mesa Big O’l Neighborhood improv jam! This is your chance to showcase your talent, have some fun, and connect with other improvisers in the community. Are you ready to take the stage and make some magic happen? oh yeah, this is a pay what you can event.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1181405825%2F304463903297%2F1%2Foriginal.20260403-225515?w=600&auto=format%2Ccompress&q=75&sharp=10&s=d659af6299df62013a653010aaec5848,04/24/2026,06:00 PM,04/24/2026,07:00 PM,Neighborhood Comedy Theatre,214 West Main Street,Mesa,,85201,https://eventbrite.com/e/the-neighborhood-jam-tickets-1979551927102
Community Rooftop Yoga @ The Canopy Hilton Tempe,"Join us for an all-levels yoga session with a stunning view from the rooftop - the perfect way to start the weekend and rejuvenate! Welcome to Alibi Lounge, located on the same level, will be offering lunch and all purchases at the resturant will validate Valet Parking! Highly encouraged to take advantage of the whole experience on your Saturday morning :) Please bring your own mat, and arrive early to secure your spot.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F966573253%2F552685896923%2F1%2Foriginal.20250221-213241?w=600&auto=format%2Ccompress&q=75&sharp=10&s=6800970fdde9ae87d6c7572f0fb8db69,04/18/2026,10:30 AM,04/18/2026,11:30 AM,Canopy by Hilton Tempe Downtown,108 East University Drive,Tempe,AZ,85281,https://eventbrite.com/e/community-rooftop-yoga-the-canopy-hilton-tempe-tickets-1980570149633
Scene Lab,Improv Comedy Class Saturday Night Coached Improv Jam – $10,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1180703744%2F304463903297%2F1%2Foriginal.20260325-213015?w=600&auto=format%2Ccompress&q=75&sharp=10&s=3a2ec4dc3eb8c4a4e51ba24e58bc014b,04/25/2026,06:00 PM,04/25/2026,07:00 PM,Neighborhood Comedy Theatre,214 West Main Street,Mesa,,85201,https://eventbrite.com/e/scene-lab-tickets-1979552441641
Yoga for Massage Therapists,"NCBTMB approved CE course for Massage Therapists Yoga for Massage Therapists (4 Hours)This course is designed for massage therapists looking to integrate the ancient practice of yoga into their bodywork. The class focuses on the therapeutic application of yoga in relation to the physical, spiritual, emotional, and mental bodies. This training is beneficial for both therapists and their clients, as it can aid in managing chronic pain, reducing burnout, and improving overall well-being.",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1172249207%2F2985368488225%2F1%2Foriginal.20251203-172351?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.397&fp-y=0.583&s=a136291883c4a06d8481c3885701cd4f,05/01/2026,10:00 AM,05/01/2026,02:00 PM,259 W 1st Ave,259 West 1st Avenue,Mesa,AZ,85210,https://eventbrite.com/e/yoga-for-massage-therapists-tickets-1983454373424
Create Your Own Perfume Oil,"Learn about essential oil perfume and create your own custom scent! Perfume oils are a great addition to your get-ready routine and provide a more potent, natural scent than alcohol-based perfumes made from synthetic chemicals. Dive into the world of building your own signature aroma and learn about the benefits of simpler and more natural skin products. Enjoy not only this session of creating but also walk away with your new favorite self-care product! –-",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F651869609%2F263136668612%2F1%2Foriginal.20231201-203909?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=41d35d22c66577170221215435899573,04/23/2026,06:00 PM,04/23/2026,07:30 PM,Sunshine Craft Co,700 West Campbell Avenue,Phoenix,AZ,85013,https://eventbrite.com/e/create-your-own-perfume-oil-tickets-1983969067889
Anniversary Puff n' Paint,"Were kicking it off to 2 different sessions this year! Catch us from 3-5 for a guided paint session, 6-9 will be our Pre-drawn glow session Celebrating our 3rd year of Puff n' paints! whoot whoot ! Whether you're a pro or it's first time picking up a brush your sure to take home a master piece every time! Bring a friend or come alone either way your have a great evening getting creative and trying out some samples provided by sponsers. Everything is always provided from Art supplies, munchies/pizza, mocktails, an actual goodie bag, flower bar, and a ticket to the raffles we do during the event. All attendees get a MVP card loaded with discounts for all upcoming events We have local vendors on site and music to set the atmosphere. Must be 21+",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1178314152%2F316137992870%2F1%2Foriginal.20260224-160353?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.536&s=47d657fd512d0a41c37ea632a2b28379,Multiple dates,,,,Innercity Nutrition,1806 w Vanburen st,Phoenix,AZ,85007,https://eventbrite.com/e/anniversary-puff-n-paint-tickets-1983883556121
Glow Flow at The Westin Kierland,"Get ready to light up the night with neon vibes and good times at Glow Flow Night! Celebrate after sunset at A local food truck will be on-site for anyone looking to grab a bite during the event. Whether you’re riding the wave, floating poolside during the movie, or enjoying glow games with friends and family,",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1174989560%2F271848598202%2F1%2Foriginal.20260115-195540?w=600&auto=format%2Ccompress&q=75&sharp=10&s=a8082c779837bf88f3ccbcc19dab000a,Multiple dates,,,,The Westin Kierland Resort & Spa,6902 East Greenway Parkway,Scottsdale,AZ,85254,https://eventbrite.com/e/glow-flow-at-the-westin-kierland-tickets-1980574698238
<P>The Main Street Comedy Show featuring Storyteller Karen Burns</P>,Improv Comedy Looking for a great comedy show in the East Valley? Check out the Main Street Comedy Show in downtown Mesa! You’ll enjoy an amazing blend of storytelling and improv comedy as our storyteller shares humorous tales and our talented performers improvise comedy sketches based on them.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1181402000%2F304463903297%2F1%2Foriginal.20260403-214352?w=600&auto=format%2Ccompress&q=75&sharp=10&s=3c0577282787b796bf6783b207f63095,04/17/2026,07:30 PM,04/17/2026,09:00 PM,Neighborhood Comedy Theatre,214 West Main Street,Mesa,,85201,https://eventbrite.com/e/the-main-street-comedy-show-featuring-storyteller-karen-burns-tickets-1770721288039
<P>The Main Street Comedy Show featuring Artist Walonda Williams (Nova Baize)</P>,Improv Comedy Looking for a great comedy show in the East Valley? Check out the Main Street Comedy Show in downtown Mesa! You’ll enjoy an amazing blend of storytelling and improv comedy as our storyteller shares humorous tales and our talented performers improvise comedy sketches based on them.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1181402021%2F304463903297%2F1%2Foriginal.20260403-214353?w=600&auto=format%2Ccompress&q=75&sharp=10&s=ff038484022d8a11a36851ca3de9b442,04/24/2026,07:30 PM,04/24/2026,08:30 PM,Neighborhood Comedy Theatre,214 West Main Street,Mesa,,85201,https://eventbrite.com/e/the-main-street-comedy-show-featuring-artist-walonda-williams-nova-baize-tickets-1979551578058
"CISA Preparation Training by Experts in Phoenix, AZ","Guarantee to run in-person CISA exam prep course with official course materials, certified instructors and confirmed classes. Certified Information Security Auditor (CISA) Guaranteed to Run In-Person and Online Classes Every Week. Chat with us for quick support: Domain 1: Information System Auditing Process: Domain 2: Governance and Management of IT: Domain 3: Information System Acquisition, Development, and Implementation: Domain 4: Information Systems Operations and Business Resilience: Domain 5: Protection of Information of Assets:",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1172633114%2F1731677327943%2F1%2Foriginal.20251209-194640?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=481a3299cbb880a979958ce94fff4bb0,Multiple dates,,,,"CenturyLink Tower, 20 E Thomas Rd 2200, Phoenix, Arizona, 85012, USA","CenturyLink Tower, 20 E Thomas Rd #2200",Phoenix,AZ,85012,https://eventbrite.com/e/cisa-preparation-training-by-experts-in-phoenix-az-tickets-1977415247235
"Anger Management 1-Day Workshop | Scottsdale, AZ","Learn how to keep your cool in any situation and master the art of zen at our Anger Management 1 Day Workshop. Anger is a natural human emotion—but when it becomes frequent, intense, or uncontrolled, it can damage your health, work, and relationships. Learning to recognize triggers and manage responses is essential for long-term personal and professional success. This Through a combination of expert-led discussions, practical exercises, and interactive activities, you’ll learn Whether you are a professional looking to improve workplace interactions, a leader managing high-pressure environments, or an individual seeking better emotional balance, this course will provide you with the knowledge and skills to stay calm, in control, and confident. By the end of this workshop, participants will be able to: This course is ideal for: Want this course delivered at your workplace or for your team? We offer customized onsite and virtual sessions for companies.📩 Email us at",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1126511043%2F2749146114041%2F1%2Foriginal.20250917-025123?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.377389618845&fp-y=0.160506644518&s=8e16b721e3b7bd3771c2262075fced41,Multiple dates,,,,For venue details reach us at info@learnerring.com,PH: +1505 369 2908,Scottsdale,AZ,85260,https://eventbrite.com/e/anger-management-1-day-workshop-scottsdale-az-tickets-1817724927189
The *Slightly Uncensored Show,null Are you looking for an East Valley comedy show that’s a little bit saucy? Look no further than Neighborhood Comedy Theatre in Mesa. Our always-incredible improv comedy gets even better during our ‘SLIGHTLY Uncensored’ shows.,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1177684281%2F304463903297%2F1%2Foriginal.20260217-003344?w=600&auto=format%2Ccompress&q=75&sharp=10&s=12c1605f027a87dcd706959df99eadb1,04/25/2026,07:30 PM,04/25/2026,08:30 PM,Neighborhood Comedy Theatre,214 West Main Street,Mesa,,85201,https://eventbrite.com/e/the-slightly-uncensored-show-tickets-1979552623184
<P>The Competitive Comedy Show</P>,"null Looking for an exciting, unique and totally hilarious night of comedy? The Neighborhood Comedy Theatre’s Saturday night Competitive Comedy show is just the thing! And guess what, they happen EVERY weekend!",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1177684784%2F304463903297%2F1%2Foriginal.20260217-003556?w=600&auto=format%2Ccompress&q=75&sharp=10&s=23e9cc2c3fe79b0f426cdd42cf894ace,04/18/2026,07:30 PM,04/18/2026,08:30 PM,Neighborhood Comedy Theatre,214 West Main Street,Mesa,,85201,https://eventbrite.com/e/the-competitive-comedy-show-tickets-1979552717466
Spring Woo Woo Market,"Join us for an enchanting afternoon of holistic wellness, mystical exploration, and community connection at the Spring Woo Woo Market! Time slots are being used for parking purposes as our parking lot is limited. Please try to adhere to your chosen time slot. 📅 Date: Saturday, April 18, 2026 ⏰ Time: 12:00 PM - 5:00 PM 📍Location: 51 W Elliot Rd, Tempe, AZ 85284 🌤️ Rain or Shine Event Explore a curated selection of unique vendors offering: - Crystals and gemstones - Handcrafted jewelry - Spiritual tools and supplies - Art and home décor - Wellness products - And much more! Wellness Travel Planning services by Terra Explored Travel - Remove the worry out of your next well needed break! Experience transformative sessions with skilled practitioners: - Tarot Readings - Gain insight into your path - Reiki Healing - Balance your energy - Massage Therapy - Relax and rejuvenate - Additional intuitive and healing services Quench your thirst with delicious beverages available for purchase from Tricky Royalty, our very own mobile beverage bar!",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1177970825%2F302941631467%2F1%2Foriginal.20260219-202849?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.504&fp-y=0.054&s=d6a647e0fd488ddf103b1c67386af8a9,Multiple dates,,,,Sozo Healing House,51 West Elliot Road Ste 105,Tempe,AZ,85284,https://eventbrite.com/e/spring-woo-woo-market-tickets-1983565902009
"Employee Engagement 1-Day Workshop | Peoria, AZ","Get ready to boost team morale and productivity at our interactive Employee Engagement Workshop - let's make work fun again! In today’s fast-paced workplace, Our Unlike traditional HR programs, this workshop focuses on Join us for a powerful learning experience and transform your workplace culture into one that drives motivation, collaboration, and long-term success. By the end of this workshop, participants will be able to: 🌟 Build a culture of engagement and accountability 🎓 All participants will receive a Want this course delivered at your workplace or for your team? We offer customized onsite and virtual sessions for companies.📩 Email us at",https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1151523423%2F2510240842121%2F1%2Foriginal.20251013-050445?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.429&fp-y=0.429&s=8e8de37ce0087f6eaac8fe3a1efd7ae1,Multiple dates,,,,For venue details reach us at info@learnerring.com,PH: +1 505 369 2908,Peoria,AZ,85382,https://eventbrite.com/e/employee-engagement-1-day-workshop-peoria-az-tickets-1820180180919
